time,count
00:00,77
00:15,87
00:30,106
00:45,131
01:00,85
01:15,87
01:30,96
01:45,137
02:00,78
02:15,85
02:30,95
02:45,130
03:00,75
03:15,76
03:30,96
03:45,126
04:00,91
04:15,88
04:30,92
04:45,101
05:00,115
05:15,105
05:30,75
05:45,106
06:00,94
06:15,67
06:30,56
06:45,59
07:00,67
07:15,59
07:30,61
07:45,65
08:00,69
08:15,101
08:30,119
08:45,128
09:00,84
09:15,102
09:30,142
09:45,161
10:00,93
10:15,121
10:30,160
10:45,190
11:00,111
11:15,135
11:30,151
11:45,140
12:00,107
12:15,118
12:30,133
12:45,149
13:00,115
13:15,123
13:30,119
13:45,146
14:00,145
14:15,129
14:30,119
14:45,115
15:00,143
15:15,122
15:30,82
15:45,96
16:00,143
16:15,85
16:30,57
16:45,66
17:00,102
17:15,57
17:30,52
17:45,49
18:00,85
18:15,73
18:30,70
18:45,67
19:00,83
19:15,75
19:30,66
19:45,73
20:00,58
20:15,59
20:30,78
20:45,92
21:00,55
21:15,48
21:30,74
21:45,102
22:00,72
22:15,49
22:30,71
22:45,110
23:00,100
23:15,83
23:30,109
23:45,156
