time,count
00:00,81
00:15,85
00:30,108
00:45,131
01:00,80
01:15,85
01:30,96
01:45,136
02:00,73
02:15,87
02:30,99
02:45,134
03:00,79
03:15,76
03:30,96
03:45,122
04:00,91
04:15,88
04:30,88
04:45,104
05:00,118
05:15,108
05:30,75
05:45,110
06:00,94
06:15,70
06:30,55
06:45,61
07:00,67
07:15,62
07:30,63
07:45,70
08:00,67
08:15,100
08:30,128
08:45,146
09:00,84
09:15,111
09:30,154
09:45,173
10:00,99
10:15,131
10:30,167
10:45,194
11:00,121
11:15,140
11:30,160
11:45,152
14:00,148
14:15,135
14:30,120
14:45,125
15:00,149
15:15,126
15:30,96
15:45,97
16:00,144
16:15,90
16:30,68
16:45,65
19:00,82
19:15,82
19:30,67
19:45,67
20:00,60
20:15,60
20:30,76
20:45,88
21:00,50
21:15,45
21:30,74
21:45,102
22:00,68
22:15,50
22:30,68
22:45,110
23:00,102
23:15,83
23:30,109
23:45,160
